nome_funcionario_normalizado,orgao,nome_socio_normalizado,cnpj_empresa,razao_social,score,metodo
PES-91CD13,SES,PES-91CD13,00523391000129,IETI - AM INSTITUTO DE ENFERMEIROS INTENSIVISTAS DO AMAZONAS LTDA,"100,00",exato
PES-8BEA37,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-8BEA37,00523391000129,IETI - AM INSTITUTO DE ENFERMEIROS INTENSIVISTAS DO AMAZONAS LTDA,"100,00",exato
PES-8BEA37,PM_ATIVOS,PES-8BEA37,00523391000129,IETI - AM INSTITUTO DE ENFERMEIROS INTENSIVISTAS DO AMAZONAS LTDA,"100,00",exato
PES-721573,SES,PES-721573,00523391000129,IETI - AM INSTITUTO DE ENFERMEIROS INTENSIVISTAS DO AMAZONAS LTDA,"100,00",exato
PES-602F80,SES,PES-602F80,00523391000129,IETI - AM INSTITUTO DE ENFERMEIROS INTENSIVISTAS DO AMAZONAS LTDA,"100,00",exato
PES-F63894,SES,PES-F63894,00523391000129,IETI - AM INSTITUTO DE ENFERMEIROS INTENSIVISTAS DO AMAZONAS LTDA,"100,00",exato
PES-468042,FHEMOAM,PES-468042,00523391000129,IETI - AM INSTITUTO DE ENFERMEIROS INTENSIVISTAS DO AMAZONAS LTDA,"100,00",exato
PES-D0A260,CBMAM,PES-D0A260,00523391000129,IETI - AM INSTITUTO DE ENFERMEIROS INTENSIVISTAS DO AMAZONAS LTDA,"100,00",exato
PES-D0A260,SES,PES-D0A260,00523391000129,IETI - AM INSTITUTO DE ENFERMEIROS INTENSIVISTAS DO AMAZONAS LTDA,"100,00",exato
PES-75572C,SES,PES-75572C,00523391000129,IETI - AM INSTITUTO DE ENFERMEIROS INTENSIVISTAS DO AMAZONAS LTDA,"100,00",exato
PES-3565CB,SES,PES-3565CB,00523391000129,IETI - AM INSTITUTO DE ENFERMEIROS INTENSIVISTAS DO AMAZONAS LTDA,"100,00",exato
PES-BE0915,FHEMOAM,PES-BE0915,00523391000129,IETI - AM INSTITUTO DE ENFERMEIROS INTENSIVISTAS DO AMAZONAS LTDA,"100,00",exato
PES-BE0915,PM_ATIVOS,PES-BE0915,00523391000129,IETI - AM INSTITUTO DE ENFERMEIROS INTENSIVISTAS DO AMAZONAS LTDA,"100,00",exato
PES-4D40A4,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-4D40A4,00523391000129,IETI - AM INSTITUTO DE ENFERMEIROS INTENSIVISTAS DO AMAZONAS LTDA,"100,00",exato
PES-997BB7,SES,PES-997BB7,00523391000129,IETI - AM INSTITUTO DE ENFERMEIROS INTENSIVISTAS DO AMAZONAS LTDA,"100,00",exato
PES-7D676A,CETAM,PES-7D676A,00523391000129,IETI - AM INSTITUTO DE ENFERMEIROS INTENSIVISTAS DO AMAZONAS LTDA,"100,00",exato
PES-7CC6DC,SES,PES-7CC6DC,00523391000129,IETI - AM INSTITUTO DE ENFERMEIROS INTENSIVISTAS DO AMAZONAS LTDA,"100,00",exato
PES-1F9C5E,SES,PES-1F9C5E,00523391000129,IETI - AM INSTITUTO DE ENFERMEIROS INTENSIVISTAS DO AMAZONAS LTDA,"100,00",exato
PES-08E462,SES,PES-08E462,00523391000129,IETI - AM INSTITUTO DE ENFERMEIROS INTENSIVISTAS DO AMAZONAS LTDA,"100,00",exato
PES-5E5FB2,SES,PES-5E5FB2,00523391000129,IETI - AM INSTITUTO DE ENFERMEIROS INTENSIVISTAS DO AMAZONAS LTDA,"100,00",exato
PES-C8BC74,SES,PES-C8BC74,00523391000129,IETI - AM INSTITUTO DE ENFERMEIROS INTENSIVISTAS DO AMAZONAS LTDA,"100,00",exato
PES-5FE9A4,SES,PES-5FE9A4,17015863000135,MULTIPROFISSIONAL - ATIVIDADE DE APOIO E GESTAO DE SAUDE LTDA,"100,00",exato
PES-5FE9A4,UEA,PES-5FE9A4,17015863000135,MULTIPROFISSIONAL - ATIVIDADE DE APOIO E GESTAO DE SAUDE LTDA,"100,00",exato
PES-A3D7F9,SES,PES-A3D7F9,17015863000135,MULTIPROFISSIONAL - ATIVIDADE DE APOIO E GESTAO DE SAUDE LTDA,"100,00",exato
PES-A3D7F9,UEA,PES-A3D7F9,17015863000135,MULTIPROFISSIONAL - ATIVIDADE DE APOIO E GESTAO DE SAUDE LTDA,"100,00",exato
PES-9333E3,SES,PES-9333E3,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-CEBE63,SES,PES-CEBE63,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-9F9186,CBMAM,PES-9F9186,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-9F9186,SES,PES-9F9186,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-DB145C,FHAJ,PES-DB145C,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-DB145C,SES,PES-DB145C,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-9FAAA2,SES,PES-9FAAA2,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-DB0CCA,SES,PES-DB0CCA,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-AD51FC,SES,PES-AD51FC,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-FB6CBC,SES,PES-FB6CBC,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-6C20A6,SES,PES-6C20A6,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-CCC136,SES,PES-CCC136,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-C71D31,SES,PES-C71D31,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-63490B,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-63490B,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-63490B,FHAJ,PES-63490B,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-7277D5,SES,PES-7277D5,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-FE37BA,SES,PES-FE37BA,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-56ACCE,SES,PES-56ACCE,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-6C59F8,SES,PES-6C59F8,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-CB77BC,FCECON,PES-CB77BC,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-CB77BC,SES,PES-CB77BC,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-1F85A1,SES,PES-1F85A1,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-A91A16,POLICIA_CIVIL,PES-A91A16,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-A91A16,SES,PES-A91A16,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-32A40A,SES,PES-32A40A,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-3DDEC7,SES,PES-3DDEC7,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-9E7B3D,SES,PES-9E7B3D,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-084B23,SES,PES-084B23,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-39BABC,FHEMOAM,PES-39BABC,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-09EBDA,SES,PES-09EBDA,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-5C849C,SES,PES-5C849C,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-33F2A9,SES,PES-33F2A9,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-EDCC0E,SES,PES-EDCC0E,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-1147BB,SES,PES-1147BB,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-1CD71B,SES,PES-1CD71B,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-3658AD,SES,PES-3658AD,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-CF6864,SES,PES-CF6864,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-E5F40B,SES,PES-E5F40B,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-998F6C,SES,PES-998F6C,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-7DA964,SES,PES-7DA964,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-B1FEEC,SES,PES-B1FEEC,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-6D9EE7,SES,PES-6D9EE7,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-50B9A3,SES,PES-50B9A3,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-BEBBF0,SES,PES-BEBBF0,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-BAF3FC,SES,PES-BAF3FC,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-60D11F,SES,PES-60D11F,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-D54A83,SES,PES-D54A83,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-58B534,CBMAM,PES-58B534,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-58B534,SES,PES-58B534,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-49759A,SES,PES-49759A,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-67E443,SES,PES-67E443,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-C9DBA3,SES,PES-C9DBA3,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-CF4D77,SES,PES-CF4D77,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-6129C3,SES,PES-6129C3,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-E6B74D,SES,PES-E6B74D,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-A8A309,SES,PES-A8A309,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-1680DD,SES,PES-1680DD,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-D7C003,SES,PES-D7C003,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-B39967,FHEMOAM,PES-B39967,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-73A6A4,SES,PES-73A6A4,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-C2F625,SES,PES-C2F625,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-E44B27,CETAM,PES-E44B27,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-3A951C,CBMAM,PES-3A951C,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-3A951C,SES,PES-3A951C,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-A08386,SES,PES-A08386,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-EC0DFC,SES,PES-EC0DFC,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-CD03EA,SES,PES-CD03EA,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-B2B9DD,FHAJ,PES-B2B9DD,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-B2B9DD,SES,PES-B2B9DD,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-7DAE70,SES,PES-7DAE70,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-E20C5F,CASA_CIVIL,PES-E20C5F,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-E20C5F,SES,PES-E20C5F,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-072915,SES,PES-072915,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-41C2A0,SES,PES-41C2A0,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-461A1A,SES,PES-461A1A,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-CC4CDA,SES,PES-CC4CDA,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-D54E07,SES,PES-D54E07,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-0DE8CC,SES,PES-0DE8CC,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-C1E6B2,SES,PES-C1E6B2,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-757E66,SES,PES-757E66,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-0FD9BA,CBMAM,PES-0FD9BA,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-0FD9BA,SES,PES-0FD9BA,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-F25449,SES,PES-F25449,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-7C92C3,SES,PES-7C92C3,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-CAE41C,SES,PES-CAE41C,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-23F86E,CBMAM,PES-23F86E,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-23F86E,SES,PES-23F86E,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-FE0473,SES,PES-FE0473,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-91153E,SES,PES-91153E,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-883428,SES,PES-883428,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-ECDD8F,SES,PES-ECDD8F,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-4BE3C7,SES,PES-4BE3C7,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-0F6CC4,FHEMOAM,PES-0F6CC4,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-0F6CC4,SES,PES-0F6CC4,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-AE655B,SES,PES-AE655B,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-253DFD,SES,PES-253DFD,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-1FE5FE,SES,PES-1FE5FE,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-82D236,SES,PES-82D236,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-B9E9E3,SES,PES-B9E9E3,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-FAE704,SES,PES-FAE704,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-FAE704,UEA,PES-FAE704,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-6B7DC9,SES,PES-6B7DC9,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-D903C8,SES,PES-D903C8,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-D0FCE4,SES,PES-D0FCE4,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-64D254,FHAJ,PES-64D254,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-7E6F1F,CBMAM,PES-7E6F1F,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-C1E9CF,SES,PES-C1E9CF,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-62C7C1,SES,PES-62C7C1,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-A786AA,CBMAM,PES-A786AA,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-3FE936,SES,PES-3FE936,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-BD96F0,SES,PES-BD96F0,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-5DB2CD,CBMAM,PES-5DB2CD,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-113DA8,FVS,PES-113DA8,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-F3F811,SES,PES-F3F811,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-EE242C,SES,PES-EE242C,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-EAA483,SES,PES-EAA483,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-AFF581,SES,PES-AFF581,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-BAB773,SES,PES-BAB773,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-7BE732,SES,PES-7BE732,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-B0A5B8,FHAJ,PES-B0A5B8,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-FC6295,SES,PES-FC6295,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-A33C3C,SES,PES-A33C3C,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-603402,SES,PES-603402,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-CC4199,SES,PES-CC4199,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-F21EE7,SES,PES-F21EE7,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-453F51,SES,PES-453F51,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-5311DE,SES,PES-5311DE,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-00F43B,SES,PES-00F43B,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-67553E,SES,PES-67553E,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-811625,SES,PES-811625,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-FC4176,SES,PES-FC4176,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-28F9CB,SES,PES-28F9CB,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-D29C65,SES,PES-D29C65,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-EE060B,SES,PES-EE060B,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-F418EA,SES,PES-F418EA,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-D32D1C,SES,PES-D32D1C,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-4BCCCF,SES,PES-4BCCCF,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-378B94,FMT-AM,PES-378B94,04614569000106,SOCIEDADE DE PEDIATRIA CLINICA DO AMAZONAS S/S LTDA,"100,00",exato
PES-378B94,SES,PES-378B94,04614569000106,SOCIEDADE DE PEDIATRIA CLINICA DO AMAZONAS S/S LTDA,"100,00",exato
PES-13330A,FHEMOAM,PES-13330A,04614569000106,SOCIEDADE DE PEDIATRIA CLINICA DO AMAZONAS S/S LTDA,"100,00",exato
PES-72081E,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-72081E,04614569000106,SOCIEDADE DE PEDIATRIA CLINICA DO AMAZONAS S/S LTDA,"100,00",exato
PES-FD9AF9,FHEMOAM,PES-FD9AF9,04614569000106,SOCIEDADE DE PEDIATRIA CLINICA DO AMAZONAS S/S LTDA,"100,00",exato
PES-4C77D8,SES,PES-4C77D8,04614569000106,SOCIEDADE DE PEDIATRIA CLINICA DO AMAZONAS S/S LTDA,"100,00",exato
PES-38E352,CBMAM,PES-38E352,04614569000106,SOCIEDADE DE PEDIATRIA CLINICA DO AMAZONAS S/S LTDA,"100,00",exato
PES-203443,SES,PES-203443,04614569000106,SOCIEDADE DE PEDIATRIA CLINICA DO AMAZONAS S/S LTDA,"100,00",exato
PES-45F206,UEA,PES-45F206,04614569000106,SOCIEDADE DE PEDIATRIA CLINICA DO AMAZONAS S/S LTDA,"100,00",exato
PES-08A817,SES,PES-08A817,04614569000106,SOCIEDADE DE PEDIATRIA CLINICA DO AMAZONAS S/S LTDA,"100,00",exato
PES-2084CD,SES,PES-2084CD,04614569000106,SOCIEDADE DE PEDIATRIA CLINICA DO AMAZONAS S/S LTDA,"100,00",exato
PES-4CFE4A,FHEMOAM,PES-4CFE4A,04614569000106,SOCIEDADE DE PEDIATRIA CLINICA DO AMAZONAS S/S LTDA,"100,00",exato
PES-99DB74,SES,PES-99DB74,04614569000106,SOCIEDADE DE PEDIATRIA CLINICA DO AMAZONAS S/S LTDA,"100,00",exato
PES-11BDEE,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-11BDEE,04614569000106,SOCIEDADE DE PEDIATRIA CLINICA DO AMAZONAS S/S LTDA,"100,00",exato
PES-11BDEE,SES,PES-11BDEE,04614569000106,SOCIEDADE DE PEDIATRIA CLINICA DO AMAZONAS S/S LTDA,"100,00",exato
PES-79BB0A,SES,PES-79BB0A,04614569000106,SOCIEDADE DE PEDIATRIA CLINICA DO AMAZONAS S/S LTDA,"100,00",exato
PES-711822,SES,PES-711822,04614569000106,SOCIEDADE DE PEDIATRIA CLINICA DO AMAZONAS S/S LTDA,"100,00",exato
PES-F85F90,SEDUC,PES-F85F90,17304068000167,FARMA CLIN - SERVICOS FARMACEUTICOS LTDA,"100,00",exato
PES-A185E1,FAPEAM,PES-A185E1,02806229000143,FUNDACAO DE APOIO INSTITUCIONAL RIO SOLIMOES,"100,00",exato
PES-6FAF99,FHAJ,PES-6FAF99,11439746000112,ITO-AM INSTITUTO DE TRAUMATO-ORTOPEDIA DO AMAZONAS SOCIEDADE SIMPLES LTDA,"100,00",exato
PES-C432A6,POLICIA_CIVIL,PES-C432A6,11439746000112,ITO-AM INSTITUTO DE TRAUMATO-ORTOPEDIA DO AMAZONAS SOCIEDADE SIMPLES LTDA,"100,00",exato
PES-C432A6,SSP,PES-C432A6,11439746000112,ITO-AM INSTITUTO DE TRAUMATO-ORTOPEDIA DO AMAZONAS SOCIEDADE SIMPLES LTDA,"100,00",exato
PES-9FF063,SES,PES-9FF063,11439746000112,ITO-AM INSTITUTO DE TRAUMATO-ORTOPEDIA DO AMAZONAS SOCIEDADE SIMPLES LTDA,"100,00",exato
PES-09A8C6,SES,PES-09A8C6,11439746000112,ITO-AM INSTITUTO DE TRAUMATO-ORTOPEDIA DO AMAZONAS SOCIEDADE SIMPLES LTDA,"100,00",exato
