empresaId:ID(Empresa),cnpj,razao_social
84526144000176,84526144000176,MALIBU COMERCIAL LIMITADA
28609610000106,28609610000106,CENTRO EDUCACIONAL SAO JUDAS TADEU LTDA
04777011000133,04777011000133,E M NEVES LTDA
01870805000159,01870805000159,MATHEMA ASSESSORIA E ACOMPANHAMENTO ESCOLAR LTDA
22807514000196,22807514000196,F.A.M.A. COMERCIO ATACADISTA DE MERCADORIAS LTDA
21804440000171,21804440000171,EDUCAR MELHOR EDITORA LTDA
24495135000133,24495135000133,A C SAID ALCANTARA
05063621000138,05063621000138,CONGREGACAO DAS FRANCISCANAS MISSIONARIAS DE MARIA - PROVINCIA NOSSA SENHORA APARECIDA
02246216000167,02246216000167,E. B. DA SILVEIRA
24921283000172,24921283000172,CONSORCIO PROGRESSO
15745860000121,15745860000121,ASSOCIACAO DOS PRODUTORES RURAIS DA REGIAO NORTE - ASPRONORTE
29441178000150,29441178000150,CONSORCIO QUANTA-ORV-RESINA
01881832000127,01881832000127,ASSOC DOS PRODUTORES RURAIS DA COMUNIDADE NOVA ESPERANCA
04345740000110,04345740000110,COOPERATIVA MISTA AGRO PECUARIA DE MANACAPURU LTDA
05457806000127,05457806000127,ASSOCIACAO DOS PRODUTORES RURAIS UNIDOS DE ITACOATIARA
04159323000183,04159323000183,FENIX SERVICOS DE ENGENHARIA LTDA
28157660000108,28157660000108,ASSOCIACAO DE PRODUTORES ORGANICOS DE IRANDUBA - APOI
10352636000156,10352636000156,COOPERATIVA AGROPECUARIA DOS PRODUTORES RURAIS DA AM-010
14139255000144,14139255000144,"COOPERATIVA AGROINDUSTRIAL DOS JUTICULTORES, PRODUTORES RURAIS E EXTRATIVISTAS DO AMAZONAS"
27924415000108,27924415000108,COMERCIAL AMAZONAS COMERCIO DE PRODUTOS ALIMENTICIOS LTDA
29109520000119,29109520000119,ASSOCIACAO DE PRODUTORES RURAIS PDS - CATALAO
07755541000179,07755541000179,COOPERATIVA MISTA DOS PRODUTORES RURAIS NOVO HORIZONTE
06142310000127,06142310000127,ASSOCIACAO COMUNITARIA RURAL BOA VIDA-ACRBV
21018794000190,21018794000190,ASSOCIACAO DOS PRODUTORES E PRODUTORAS RURAIS EXTRATIVISTA DA RESEX ARAPIXI
28131176000100,28131176000100,COOPERATIVA DE PRODUTORES RURAIS BOM SUCESSO
29565522000112,29565522000112,ASSOCIACAO DE PRODUTORES RURAIS DO RAMAL CHAPA BRANCA - A.P.R.C.B.
29079695000120,29079695000120,A J M COMERCIO ATACADISTA DE PRODUTOS ALIMENTICIOS LTDA
24065333000167,24065333000167,ASSOCIACAO AGROPECUARIA DO MUNICIPIO DE ENVIRA
11840914000187,11840914000187,ASSOCIACAO DOS AGROEXTRATIVISTAS DE SAO PAULO DE OLIVENCA-AGROEXSPO
13569390000167,13569390000167,CDEL CIA DISTRIBUIDORA E EDITORA DE LIVROS LTDA
15016986000165,15016986000165,"ASSOCIACAO SOLIDARIA DE PESCADORES (A)S, AQUICULTORES (A)S E TRABALHADORES (A)S DA AGRICULTURA FAMILIAR DE PARINTINS E REGIAO"
01726000000136,01726000000136,AUTOLABOR INDUSTRIA E COMERCIO LTDA
23170931000133,23170931000133,MURANO CONSTRUCOES LTDA
01134191000309,01134191000309,SERVIX INFORMATICA LTDA
20642072000140,20642072000140,ASSOCIACAO DE PRODUTORES E CRIADORES DA ILHA DO JANUARIO E PARANA DA EVA
34141990000108,34141990000108,"ASSOCIACAO COMUNITARIA RURAL DE AGRICULTORES, PSICULTORES E AGROINDUSTRIA DE POLPAS DE FRUTAS DA COMUNIDADE DE SAO SEBASTIAO 2"
12984946000119,12984946000119,COOPERATIVA MISTA DE DESENVOLVIMENTO SUSTENTAVEL DE JUTAI JUTAI COOP
11232573000167,11232573000167,ARQMAX EQUIPAMENTOS PARA ESCRITORIO LTDA.
26757572000103,26757572000103,CPT LINKS LTDA
19376215000130,19376215000130,RRCAMPOS COMERCIO ATACADISTA DE AGUA MINERAL LTDA
11175862000171,11175862000171,M2X PARTICIPACOES LTDA.
15804354000166,15804354000166,PV COMERCIO ATACADISTA DE MAQUINAS E EQUIPAMENTOS LTDA
17506689000123,17506689000123,BP COMERCIO E SERVICOS DE EDICAO DE LIVROS LTDA
20116891000153,20116891000153,ASSOCIACAO DE PESCADORES E AGRICULTORES DA COMUNIDADE DE ALTAMIRA - APEACA
05764236000118,05764236000118,EDITORA PLANETA DO BRASIL LTDA.
08385138000168,08385138000168,ASSOCIACAO AGROPECUARIA DOS ASSENTADOS DO PROJETO IPORA E PRODUTORES RURAIS DA AM-010
11378283000126,11378283000126,ASSOCIACAO DE MULHERES INDIGENAS
21842309000107,21842309000107,INNYX EDUCACAO E TECNOLOGIA LTDA
84084383000113,84084383000113,F C TRANSPORTE E TURISMO LTDA
23865269000136,23865269000136,ALPHA TECH CONSTRUCOES LTDA
08979527000111,08979527000111,RORIZ COMERCIO E IMPORTACAO LTDA
02041460000193,02041460000193,V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.
08540992000151,08540992000151,DADY ILHA SOLUCOES INTEGRADAS LTDA.
07808973000109,07808973000109,ASSOCIACAO DE MORADORES E AGRICULTORES RURAIS DA COMUNIDADE NOSSA SENHORA DO PERPETUO SOCORRO DO PARANA DA EVA
20755228000107,20755228000107,P1 CONSTRUTORA LTDA
34590706000172,34590706000172,COOPERATIVA AGRICOLA INDIGENA NOVA ESPERANCA - COOINE
84655893000101,84655893000101,PLATINUM SERVICOS TERCEIRIZADOS LTDA.
09265582000102,09265582000102,COOPERATIVA MISTA AGROPECUARIA DA AGRICULTURA FAMILIAR DE NOVA OLINDA DO NORTE
42132178000136,42132178000136,CONSORCIO SEI - SEGURANCA ESCOLAR INTEGRADA
32026488000112,32026488000112,MKS SOLUCOES COMERCIAIS E DISTRIBUIDORA DE MATERIAIS LTDA
05157580000149,05157580000149,ASSOC DE DESENV COMUN RURAL NOSSA SENHORA DE NAZARE
13185047000119,13185047000119,ASSOCIACAO DOS PESCADORES E PESCADORAS ARTESANAIS DE PARINTINS -AM
23502409000101,23502409000101,JK SERVICOS E COMERCIO DE GENEROS ALIMENTICIOS LTDA
34347660000165,34347660000165,ASSOCIACAO INDIGENA DE PRODUTORES RURAIS EL-SHADAY - AIPRES
34049028000135,34049028000135,FAZER EDUCACAO LTDA.
06265064000109,06265064000109,GM QUALITY COMERCIO LTDA
11669001000140,11669001000140,ATTLAS SPORTS LTDA
05508323000104,05508323000104,VIDA COMERCIAL E DISTRIBUIDORA LTDA
05119145000120,05119145000120,L R J AGUIAR LTDA
05682859000141,05682859000141,ENERGIN SUSTENTABILIDADE DA AMAZONIA LTDA
14619967000160,14619967000160,MVT EDUCACAO LTDA
14379922000166,14379922000166,ARSENAL SERVICOS E PRODUCOES DE EVENTOS LTDA
23030471000148,23030471000148,COMERCIAL DE ESTIVAS REGO LTDA
23732495000149,23732495000149,ORYX CONSTRUCOES E LOCACAO DE EQUIPAMENTOS LTDA
31628887000190,31628887000190,OCA SERVICOS EM TECNOLOGIA LTDA
34849096000189,34849096000189,"SEEK COMERCIO DE LIVROS, JORNAIS E REVISTAS LTDA"
73442360000389,73442360000389,TELTEX TECNOLOGIA S.A
17860681000160,17860681000160,ASSOCIACAO RURAL AGROEXTRATIVISTA DO PARANA DO MUNDURUCUS-AGROMUN
05865162000106,05865162000106,ABN GESTAO IMOBILIARIA LTDA
24503183000126,24503183000126,PHM SERVICOS DE HOSPEDAGEM LTDA
35043433000109,35043433000109,CENTRO AMAZONENSE DE ESPORTES LTDA
14239192000106,14239192000106,INCA TECNOLOGIA DE PRODUTOS E SERVICOS LTDA
37348347000130,37348347000130,PRIX LTDA
31419778000163,31419778000163,AN ENGENHARIA LTDA
07049785000136,07049785000136,RAMOS EMPREENDIMENTOS IMOBILIARIOS LTDA
07202529000137,07202529000137,ASSOCIACAO DOS PRODUTORES AGROEXTRATIVISTA DE CANUTAMA/AM
37578533000165,37578533000165,ASSOCIACAO DE PRODUTORES ORGANICOS MANA
30556226000134,30556226000134,COOPERATIVA CENTRAL AGROPECUARIA DO AMAZONAS - CENTRALCOOP
06330582000150,06330582000150,CENTRO DE TREINAMENTO HARPIA DE FOGO LTDA
04017741000136,04017741000136,MOBILE COMERCIO DE MOVEIS LTDA
15769292000107,15769292000107,FUNDACAO MATIAS MACHLINE
09006192000118,09006192000118,ELO SOLUCOES TECNOLOGICAS LTDA
34018488000104,34018488000104,PLATINA SERVICOS DE ENGENHARIA LTDA
08691944000164,08691944000164,P H CONSTRUCOES LTDA
47639741000180,47639741000180,PAGINAS E PONTES LTDA
30587479000175,30587479000175,BMS INDUSTRIA E COMERCIO DE PRODUTOS ALIMENTICIOS E DISTRIBUIDORA LTDA
48138216000144,48138216000144,COPACABANA CENTER LTDA
09010591000152,09010591000152,GAMACOM LTDA
27183604000177,27183604000177,TECBOL LTDA
47623908000115,47623908000115,CONSORCIO SEIA - SEGURANCA ESCOLAR DO INTERIOR DO AMAZONAS
35440449000155,35440449000155,HF BRASIL LTDA
42270181000116,42270181000116,FUNDACAO CESGRANRIO
35718714000114,35718714000114,PSM CONSTRUTORA LTDA
04394169000124,04394169000124,INSTITUTO CULTURAL BRASIL ESTADOS UNIDOS
49462824000172,49462824000172,EE SERVICOS IMOBILIARIOS LTDA
11821060000272,11821060000272,NORTESUL LOGISTICA E TRANSPORTES ESPECIALIZADOS LTDA
51679795000147,51679795000147,FAR LOCACAO E ADMINISTRACAO DE IMOVEIS PROPRIOS LTDA
21479094000101,21479094000101,E B RANGEL TURISMO LTDA
22200335000196,22200335000196,RGK SERVICOS DE ENGENHARIA LTDA
34103765000179,34103765000179,ASSOCIACAO AGROPECUARIA DOS PRODUTORES RURAIS INDIGENAS E NAO INDIGENAS DO RAMAL FORTALEZA MURA
02251704000162,02251704000162,ASSOCIACAO DOS ASSENTADOS MORADORES E TRABALHADORES NA AGRICULTURA FAMILIAR DO RAMAL SAO JOSE DO PA TARUMA MIRIM
30009108000106,30009108000106,IMOBIL SOLUCOES LTDA
10402537000131,10402537000131,"ASSOCIACAO DOS AGRICULTORES, AGRICULTORAS E FAMILIARES DO PA/TARUMA-MIRIM"
09320784000100,09320784000100,ASSOCIACAO DOS PRODUTORES E CRIADORES DA COSTA DO TABOCAL
33147774000107,33147774000107,ASSOCIACAO MISTA AGRICOLA DOS TRABALHADORES RURAIS DE ANORI
46743608000107,46743608000107,ASSOCIACAO DOS PRODUTORES RURAIS DE MANAUS - MANAUS AGRO
42602018000103,42602018000103,COOPERATIVA DOS PRODUTORES EXTRATIVISTAS DO MEDIO SOLIMOES - COOPEMS
36003671000153,36003671000153,CONSULTRE CONSULTORIA E TREINAMENTO LTDA
34876856000147,34876856000147,COOPERATIVA AGROEXTRATIVISTA FAMILIAR DO MUNICIPIO DE MAUES - COOPEAGRO
10625611000189,10625611000189,ASSOCIACAO DOS AGRICULTORES DA COMUNIDADE DO ARIXI
15601096000110,15601096000110,ASSOCIACAO DOS AGRICULTORES FAMILIARES DO MUNICIPIO DE SANTO ANTONIO DO ICA-AGRIFAM
41101357000143,41101357000143,ASSOCIACAO INDIGENA DA ETNIA TUYUKA MORADORES DE SAO GABRIEL DA CACHOEIRA - AIETUM - SGC
28372141000154,28372141000154,ASSOCIACAO DE PRODUTORES ORGANICOS RENASCER DO CAREIRO DA VARZEA
06916325000103,06916325000103,ASSOCIACAO DE DESENVOLVIMENTO RURAL DOS PRODUTORES DA COMUNIDADE SAO LAZARO
07168944000111,07168944000111,ASSOCIACAO DOS PRODUTORES RURAIS DE CANA DE ACUCAR DO MUNICIPIO DE EIRUNEPE
52875189000160,52875189000160,ASSOCIACAO DOS PRODUTORES RURAIS DO RIO AMAZONAS-ASPROAMA
08198347000100,08198347000100,COOPERATIVA AGROPECUARIA DOS PESCADORES DA MESORREGIAO DO AMAZONAS COOPEIXE
01351249000104,01351249000104,ASSOC COMUNITARIA DO PARANA DO CAREIRO DA VARZEA
13313670000100,13313670000100,ASSOC DE PROD RURAIS DO PROJ DE DESENV SUSTENTAVEL - APDS - SAMAUMA
10427032000121,10427032000121,ECOPOLIE DA AMAZONIA LTDA
07705374000151,07705374000151,B2 GESTAO EMPRESARIAL LTDA
08986653000101,08986653000101,ASSOCIACAO BOM JESUS DA RESEX ARAPIXI
28914383000122,28914383000122,ASSOCIACAO DOS AGROPECUARISTAS DE ITAMARATI - AGROPEC
44376669000158,44376669000158,K LOPES DE ASSIS
57037701000112,57037701000112,CRISTAL ADMINISTRACAO DE BENS E IMOVEIS LTDA
43463590000100,43463590000100,ASSOCIACAO DAS AGRICULTORAS E AGRICULTORES EXTRATIVISTA DO MUNICIPIO DE BORBA
24239467000157,24239467000157,ASSOCIACAO DOS AGRIGULTORES FAMILIARES DO ALTO URUPADI - MAUES-AM - AAFAU
34667285000130,34667285000130,JS SERVICOS DE TREINAMENTOS LTDA
09619542000111,09619542000111,IMBAUBA PRODUCOES E EVENTOS LTDA
06092591000150,06092591000150,ASSOCIACAO DOS AGRICULTORES RURAIS DO TARUMA
22954241000102,22954241000102,ASSOCIACAO DA COMUNIDADE INDIGENA TICUNA BOM PASTOR DO MUNICIPIO DE AMATURA
19147235000139,19147235000139,ALPHA CLEAN CONSTRUCOES E MANUTENCAO LTDA
53531645000117,53531645000117,EBSE - EMPRESA BRASILEIRA DE SOLUCOES EDUCACIONAIS LTDA
08840355000109,08840355000109,TUPI LOCACOES E SERVICOS TECNICOS LTDA
03378380000271,03378380000271,PORANDUBA CONSULTORIA EDUCACIONAL LTDA
45352765000129,45352765000129,SOLIDEZ REFORMA PREDIAL LTDA
15789057000199,15789057000199,AZIMUTE TECNOLOGIA TERRITORIAL LTDA
41090212000194,41090212000194,M DE F DA SILVA COMERCIO DE PRODUTOS ALIMENTICIOS LTDA
63655880000154,63655880000154,ASSOCIACAO DE DESENVOLVIMENTO AGROPECUARIO DO MAMURIACA - SANTA MARIA -ASDAM
05980766000101,05980766000101,ASSOCIACAO DOS AGRICULTORES FAMILIARES DO PDS CUIEIRAS AAFPDS CUIEIRAS
26649495000178,26649495000178,ASSOCIACAO DOS HORTIFRUTIGRANJEIROS DO MUNICIPIO DE BARCELOS -AM - AHORT-BARCELOS
02939956000189,02939956000189,"ASSOCIACAO DOS AGRICULTORES, AGRICULTORAS E FAMILIARES DO PROJETO DE ASSENTAMENTO DO PAQUEQUER"
04968418000148,04968418000148,ASS DOS PEQ PROD RURAIS DA V DE CUINHA DO MUN DE ANAMA
08183078000109,08183078000109,ASSOCIACAO DOS PRODUTORES RURAIS NOSSA SENHORA DO CARMO
05417082000198,05417082000198,ASSOC.DE DESENV. RURAL DOS PEQUENOS PRODUTORES DA COMUN NOVA JERUSALEM
53352066000107,53352066000107,ASSOCIACAO DOS AGRICULTORES FAMILIARES DO RAMAL DO CRISPINHO - AGRIFARC
55847937000199,55847937000199,ASSOCIACAO DOS PRODUTORES RURAIS INDIGENAS DE MARAITA II DE PUTACU APRIMA
05577983000147,05577983000147,ASSOCIACAO DOS PRODUTORES RURAIS DA COMUNIDADE DE SANTA ANA LAGO DO AMANIUM PARANA DO URARIA
13030407000103,13030407000103,COOPERATIVA AGROINDUSTRIAL DE COARI
00703974000131,00703974000131,ASSOCIACAO DOS PROD RURAIS DA COL BOA ESP DO MUN URUC
04227141000100,04227141000100,ASSOCIACAO COMUNITARIA DOS MORADORES E AGRICULTORES SAGRADO CORACAO DE JESUS
50690441000130,50690441000130,ASSOCIACAO DOS PESCADORES E PESCADORAS ARTESANAIS AGRICULTORES E AGRICULTORAS FAMILIARES DO MUNICIPIO DE BORBA/AM
13448884000193,13448884000193,"ASSOCIACAO DOS PISCICULTORES, PRODUTORES RURAIS E CRIADORES DE CAREIRO - APPROSC"
14181341000549,14181341000549,UATUMA TURISMO E EVENTOS LTDA
27150555000176,27150555000176,CONTEDU CONSULTORIA CONTABIL E TECNOLOGIA DA INFORMACAO LTDA
31188184000199,31188184000199,INLOC ADMINISTRACAO DE IMOVEIS LTDA
48786494000108,48786494000108,C B BOTELHO LTDA
05944659000110,05944659000110,FUNDACAO DE DESENVOLVIMENTO E INOVACAO AGRO SOCIOAMBIENTAL DO ESPIRITO SANTO - FUNDAGRES
00456865000167,00456865000167,BETHA SISTEMAS LTDA
05438387000186,05438387000186,PETRONORTE INCORPORACOES E COMERCIO LTDA
04292803000118,04292803000118,PANGEA ENGENHARIA LTDA
16841692000130,16841692000130,N DE S CAMPELO
12285444000108,12285444000108,KPK CONSTRUCOES LTDA
06032743000120,06032743000120,ATIVA TERCEIRIZACAO LTDA
03829323000180,03829323000180,MARCIA DA CRUZ GORDINHO
28523589000121,28523589000121,CONSTRUTORA A M S LTDA
08710304000154,08710304000154,ABRAAO DA S CARDOSO COMUNICACOES E PRODUCOES LTDA
03574184000191,03574184000191,ASTRAL CIENTIFICA COMERCIO DE PRODUTOS E EQUIPAMENTOS LTDA
09516788000168,09516788000168,CASTELL ENGENHARIA LTDA
73178212000137,73178212000137,SYSTEMA 2/90 DO BRASIL IMPORTACAO E EXPORTACAO LTDA
13676569000113,13676569000113,PREDIAL CONSTRUCOES LTDA
89278519000140,89278519000140,MARCENARIA SULAR LTDA
27814736000150,27814736000150,CONCEITO SERVICOS TECNICOS LTDA
19173361000168,19173361000168,V. N. LIMA
10742806000109,10742806000109,NATAL COMPUTER LTDA
00489297000109,00489297000109,CONNECT COMPUTADORES E SISTEMAS LTDA
01431108000100,01431108000100,SERVICO AUTONOMO DE AGUA E ESGOTO DE TEFE
11314780000160,11314780000160,EDITORA DO LIVRO TECNICO LTDA.
22731340000125,22731340000125,SUPRI SERVICOS E COMERCIO DE MAQUINAS E EQUIPAMENTOS LIMITADA
07088385000130,07088385000130,JORDENEY G. DE ARAUJO
15836461000176,15836461000176,ARTECH SERVICOS DE INSTALACAO E REFRIGERACAO LTDA
17285739000190,17285739000190,GABRIEL MELO DA SILVA 62799843204
42043318000108,42043318000108,FL SHELF REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO DE MERCADORIAS LTDA
50383075000177,50383075000177,D. DE A. ROCHA
22827092000110,22827092000110,22.827.092 LTDA
18239154000104,18239154000104,A S DA SILVA JUNIOR LTDA
04042992000170,04042992000170,R. T. YAMASHITA LTDA
05904727000117,05904727000117,SOCIEDADE DE CULTURA RADIO CAIARI LTDA
19690445000179,19690445000179,KOKUSAI DENKI ELECTRIC LINEAR S/A
42196550001735,42196550001735,KANTAR IBOPE PESQUISA DE MIDIA LTDA
07356270000189,07356270000189,FLAVIA CRISTINA SILVA PIMENTA LTDA
17868778000110,17868778000110,X PRESS SERVICOS DE COMUNICACAO MULTIMIDIA LTDA
32887404000135,32887404000135,Denis Freire Rocha Tecnologia da Informacao
26273638000190,26273638000190,26.273.638 OSVALDO RELDER ARAUJO DA SILVA
04248864000188,04248864000188,INFORMA SOFTWARE SOLUTIONS LTDA
19147796000138,19147796000138,MAK SERVICOS DE INSTALACAO LTDA
26110175000145,26110175000145,RONALDO DE PAULA BENTES
10334603000183,10334603000183,RAC GOMES INDUSTRIA DE ALIMENTOS LTDA
04238712000102,04238712000102,TREVISAN'S LENS & CAMERAS SERVICE LTDA
33178979000141,33178979000141,2LIVE STREAMING TELECOMUNICACOES DIGITAIS LTDA
10658076000162,10658076000162,EITV TECNOLOGIA DE STREAMING E TV DIGITAL LTDA
17784603000124,17784603000124,GITO ASSESSORIA EMPRESARIAL LTDA
10308058000150,10308058000150,J S VILAR LTDA
15334682000146,15334682000146,SHOWCASE DTV SERVICOS E CONSULTORIA LTDA
34298214000108,34298214000108,34.298.214 WILIAN BROZZO DUARTE
51099750000101,51099750000101,G. B. DE MOURA
01341740000154,01341740000154,APUI TAXI AEREO S/A
21178544000118,21178544000118,SINTECK NEXT COMERCIO DE SISTEMAS ELETRONICOS LTDA
04297800000177,04297800000177,NACIONAL FUTEBOL CLUBE
04238531000178,04238531000178,FEDERACAO AMAZONENSE DE FUTEBOL
11040644000120,11040644000120,NINE PRO LTDA
27547787000243,27547787000243,FJV ASSESSORIA EMPRESARIAL LTDA
18367669000181,18367669000181,MANAUS FUTEBOL CLUBE
13198656000102,13198656000102,"TRESD SERVICOS DE APOIO ADMINISTRATIVO, MONTAGEM DE MOVEIS E EVENTOS LTDA"
16986956000144,16986956000144,ASSOCIACAO LIGA BRASILEIRA DE MMA - ALBMMA
18937537000148,18937537000148,ASSOCIACAO MANAUS CAVALIERS DE FUTEBOL AMERICANO
34639980000199,34639980000199,AMAZONAS FC
42820479000152,42820479000152,DICASTRO ATIVIDADE DE CONSULTORIA EM GESTAO EMPRESARIAL LTDA
44318419000161,44318419000161,RLX PRODUCAO DE EVENTOS LTDA
08776035000129,08776035000129,R. F. - SERVICOS AMBIENTAIS LTDA
05049843000104,05049843000104,J M T SERVICOS LTDA
02487673000143,02487673000143,AM COMERCIO DE DERIVADOS DE PETROLEO LTDA
09397071000144,09397071000144,CONSTRUTORA TREVO LTDA
04612553000156,04612553000156,CAMPO DA AMAZONIA BIOTECNOLOGIA CONSULTORIA E COMERCIO DE PLANTAS LTDA
09471589000180,09471589000180,R.M. KOYNOV
01057727000178,01057727000178,LAGHI ENGENHARIA LTDA
03489595000189,03489595000189,F. A. B. DE SOUSA
08418630000192,08418630000192,ASSOCIACAO INDIGENA EUNICE MARINS
04624888000194,04624888000194,INSTITUTO DE PROTECAO AMBIENTAL DO AMAZONAS
12810896000153,12810896000153,COMPANHIA HIDRELETRICA TELES PIRES
09584854000137,09584854000137,MANAUS TRANSMISSORA DE ENERGIA S.A
03537443000104,03537443000104,FUNDO BRASILEIRO PARA A BIODIVERSIDADE
05558639000100,05558639000100,SECRETARIA DE ESTADO DAS CIDADES E TERRITORIOS
23628988000133,23628988000133,INSTITUTO CAPITAL NATURAL DA AMAZONIA - ICNA
13098174000180,13098174000180,RUSSELL BEDFORD GM AUDITORES INDEPENDENTES S/S
05867581000187,05867581000187,AGENCIA DE DESENVOLVIMENTO SUSTENTAVEL DO AMAZONAS - ADS
34891085000167,34891085000167,INSTITUTO DO HOMEM E MEIO AMBIENTE DA AMAZONIA
38737938000161,38737938000161,CONSERVATION INTERNATIONAL DO BRASIL
20090061000102,20090061000102,CASA DO RIO
10741182000105,10741182000105,SCM CONSTRUCOES LTDA
33980905000124,33980905000124,MAGNA ENGENHARIA LTDA
19172577000109,19172577000109,PREMIER FACILITY SERVICOS DE MANUTENCAO PREDIAL LTDA
26990192000114,26990192000114,WWF - BRASIL
19421427000191,19421427000191,DEFENSORIA PUBLICA DO ESTADO DO AMAZONAS
75045104000111,75045104000111,FUNDACAO DE PESQUISAS FLORESTAIS DO PARANA
05960594000104,05960594000104,CENTRAL DAS ASSOCIACOES AGROEXTRATIVISTAS DE DEMOCRACIA
07902970000121,07902970000121,ASSOCIACAO DOS MORADORES AGROEXTRATIVISTAS DA RESERVA DE DESENVOLVIMENTO SUSTENTAVEL UACARI
04204444000108,04204444000108,AGENCIA NACIONAL DE AGUAS E SANEAMENTO BASICO (ANA)
07905127000107,07905127000107,FUNDACAO DE DESENVOLVIMENTO CIENTIFICO E CULTURAL
03119820000195,03119820000195,INSTITUTO DE DESENVOLVIMENTO SUSTENTAVEL MAMIRAUA
07854190000153,07854190000153,SECRETARIA MUNICIPAL DE MEIO AMBIENTE E SUSTENTABILIDADE - SEMMAS
03537443000295,03537443000295,FUNDO BRASILEIRO PARA A BIODIVERSIDADE
20136670000147,20136670000147,INSTITUTO AMAZONENSE DE ACAO SOCIAL E CULTURAL - IAMASOL
27642273000196,27642273000196,A LEITE DA SILVA
30185130000107,30185130000107,AZULAO GERACAO DE ENERGIA S.A.
07129796000126,07129796000126,CENTRO GESTOR E OPERACIONAL DO SISTEMA DE PROTECAO DA AMAZONIA
13999991000100,13999991000100,TERMINAL PORTUARIO NOVO REMANSO S/A
37115375000298,37115375000298,MINISTERIO DO MEIO AMBIENTE
63726400000107,63726400000107,PAPER SHOP COMERCIAL LIMITADA
39789994000102,39789994000102,MHD SERVICOS DE ENGENHARIA E COMERCIO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA LTDA
42658686000152,42658686000152,ARBOR CLINICA INTEGRATIVA LTDA
07339438000148,07339438000148,INSTITUTO DE CONSERVACAO E DESENVOLVIMENTO SUSTENTAVEL DA AMAZONIA
00394494010522,00394494010522,MINISTERIO DA JUSTICA E SEGURANCA PUBLICA
00817018000180,00817018000180,JCTM COMERCIO E TECNOLOGIA LTDA
33681104000168,33681104000168,INSTITUTO MUNICIPAL DE MOBILIDADE URBANA - IMMU
06272720000192,06272720000192,WCS - ASSOCIACAO CONSERVACAO DA VIDA SILVESTRE
09228202000160,09228202000160,LAJES LOGISTICA S/A
36608110000188,36608110000188,"COOPERATIVA MISTA DE RECICLAGEM E GESTAO DE RESIDUOS SOLIDOS, ORGANICOS E DA PRODUCAO RURAL AGROECOLOGICA DE RIO PRETO DA EVA - AM - COORESAGRO"
18865094000127,18865094000127,ECOMANAUS AMBIENTAL S/A
38065047000106,38065047000106,ROJAS ENGENHARIA E SERVICOS DE TECNOLOGIA DA INFORMACAO LTDA.
08752567000126,08752567000126,INSTITUTO PIATAM - INSTITUTO DE INTELIGENCIA SOCIOAMBIENTAL ESTRATEGICA DA AMAZONIA
10780600000173,10780600000173,DUALBASE TECNOLOGIA ELETRONICA LTDA
00006879000260,00006879000260,COMPACTA COMERCIO E SERVICOS LTDA
37218379000110,37218379000110,L S SOUZA SUPRIMENTOS DE INFORMATICA LTDA
73571994000170,73571994000170,SULSOFT SERVICOS DE PROCESSAMENTO DE DADOS LTDA
09534067000180,09534067000180,ASJS EQUIPAMENTOS NAUTICOS LTDA
15241658000162,15241658000162,DUOMO COMERCIO DE SISTEMAS AUDIO VISUAIS LTDA
10599903000194,10599903000194,DEFESA CIVIL DO AMAZONAS
37115375000883,37115375000883,MINISTERIO DO MEIO AMBIENTE
00895314000108,00895314000108,ASSOCIACAO DOS MORADORES E AGRICULT DA COM. DE URUCURY
33945015000181,33945015000181,ASSOCIACAO BRASILEIRA DE ENG SANITARIA E AMBIENTAL ABES
39776526000101,39776526000101,LACERDA GESTAO EMPRESARIAL LTDA
17166231000172,17166231000172,PORTO SERVICO DE MANUTENCAO EM ELEVADORES LTDA
10465157000146,10465157000146,CIGTA - CENTRO DE INTELIGENCIA LTDA
